DATE,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR,LATITUDE,LONGITUDE,LOCATION,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,MIR_t_minus_1,MIR_t_minus_2,MIR_t_minus_3
1/1/2019,25,T115,10,0,10,0,41.66238673,-87.59017973,"(41.66238672759086, -87.59017972751752)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T128,5,0,5,0,41.70468721,-87.56423556,"(41.704687213624375, -87.5642355621286)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T138,87,0,87,0,41.7105424,-87.58455893,"(41.71054240215372, -87.58455893336821)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T147,26,0,26,0,41.93279021,-87.70023788,"(41.93279020985206, -87.7002378838387)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T151,35,0,35,0,41.91613472,-87.80109281,"(41.91613471854847, -87.80109280863755)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T152,4,0,4,0,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T155,9,0,9,0,41.77600539,-87.77940767,"(41.77600539167921, -87.77940766760916)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T159,17,0,17,0,41.73144686,-87.64972225,"(41.73144685817715, -87.64972225277589)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T209,16,0,16,0,41.65706888,-87.54604887,"(41.657068875649955, -87.54604886505916)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T212,4,0,4,0,41.68103493,-87.53343647,"(41.681034931122895, -87.53343646731054)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T220,28,0,28,0,41.96440545,-87.69137039,"(41.96440545399697, -87.69137039109717)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T221,1,0,1,0,41.65923602,-87.61201513,"(41.65923601846575, -87.61201512813366)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T222,15,0,15,0,41.92528678,-87.74745912,"(41.92528678345797, -87.74745912379434)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T223,21,0,21,0,41.97452276,-87.80458947,"(41.974522761157274, -87.80458946950488)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T224,6,0,6,0,41.9470445,-87.67306105,"(41.94704449504484, -87.67306105349785)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T225,14,0,14,0,41.74267048,-87.73155006,"(41.7426704781299, -87.73155005887604)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T226,16,0,16,0,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T227,18,0,18,0,41.72849003,-87.60852431,"(41.728490033986375, -87.60852430813071)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T228,2,0,2,0,41.95366415,-87.72498719,"(41.95366415238544, -87.72498719138876)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T230,35,0,35,0,41.90477345,-87.75568575,"(41.904773447835936, -87.75568575289235)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T231,4,0,4,0,41.98788069,-87.66678508,"(41.98788069188603, -87.66678507548095)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T233,24,0,24,0,42.01064327,-87.8067973,"(42.0106432736568, -87.80679730045945)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T235,23,0,23,0,41.77484112,-87.72800582,"(41.7748411153277, -87.72800581922763)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T236,125,0,125,0,41.9949663,-87.77083722,"(41.99496630402897, -87.77083721987879)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T240,3,0,3,0,41.91867575,-87.66437444,"(41.91867575415674, -87.66437444367844)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,25,T242,5,0,5,0,41.79168956,-87.78163597,"(41.79168956384981, -87.78163597127872)",15.72872763,14.5684034,82.69383698,0.23831654,0.212186879,97.67072389,6.301237352,123.4095427,2.245328032,3.462027833,990.8252485,107.4095427,0,0,0
1/1/2019,26,T002,23,0,23,0,41.95629886,-87.79751745,"(41.956298856118664, -87.79751744482932)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T003,2,0,2,0,41.96537486,-87.75841172,"(41.96537485879688, -87.75841171521544)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T008,9,0,9,0,42.0079975,-87.77823497,"(42.007997503125345, -87.77823496507851)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T009,31,0,31,0,41.9885864,-87.85447335,"(41.988586396324166, -87.85447335120561)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T011,34,0,34,0,41.94596109,-87.83294247,"(41.94596109447193, -87.83294247349616)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T012,5,0,5,0,41.99356436,-87.74542039,"(41.99356436155678, -87.74542038704298)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T013,19,0,19,0,41.92388736,-87.77890991,"(41.92388736426867, -87.77890991205359)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T017,5,0,5,0,41.96201464,-87.64684773,"(41.96201463828783, -87.64684772570871)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T018,4,0,4,0,42.01052929,-87.66084507,"(42.01052928915475, -87.6608450688439)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T028,18,0,18,0,41.98724461,-87.68941677,"(41.98724460846669, -87.68941677018957)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T030,34,0,34,0,41.88377178,-87.71616837,"(41.8837717767951, -87.71616836510131)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T030B,26,0,26,0,41.8837113,-87.71609209,"(41.88371129460932, -87.71609209177537)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T031,82,0,82,0,41.87287286,-87.76473653,"(41.87287286249572, -87.7647365320396)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T033,4,0,4,0,41.90728487,-87.70139464,"(41.90728487283588, -87.701394636759)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T035,18,0,18,0,41.76337092,-87.63787261,"(41.76337092198238, -87.6378726141474)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T039,2,0,2,0,41.91356758,-87.7263003,"(41.91356758228873, -87.72630030176042)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T046,98,0,98,0,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T046B,8,0,8,0,41.89145452,-87.68976266,"(41.891454520945864, -87.68976265642561)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,10.20408163
1/1/2019,26,T047,7,0,7,0,41.86759925,-87.69578544,"(41.86759925367238, -87.69578544257037)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T048,26,0,26,0,41.86691518,-87.65491884,"(41.86691518161014, -87.65491884363057)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T049,5,0,5,0,41.89613109,-87.65676212,"(41.896131092623506, -87.65676212387862)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T054A,27,0,27,0,41.92273665,-87.63244997,"(41.92273664946568, -87.63244996720142)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T054B,40,0,40,0,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T054C,6,0,6,0,41.9217769,-87.63214045,"(41.921776903428494, -87.63214045192028)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T061,8,0,8,0,41.80104786,-87.68042473,"(41.80104785720396, -87.68042473369341)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T062,4,0,4,0,41.80059709,-87.71173035,"(41.8005970872007, -87.7117303452467)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T065,6,0,6,0,41.77830516,-87.75436629,"(41.77830515554422, -87.75436628603191)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T066,5,0,5,0,41.77119859,-87.70310661,"(41.77119858797388, -87.70310660774493)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T073,41,0,41,0,41.7730854,-87.60016756,"(41.773085401492715, -87.60016755939222)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T074,23,0,23,0,41.82085851,-87.6651081,"(41.82085850772701, -87.66510809467968)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T077,11,0,11,0,41.77812886,-87.58624504,"(41.778128857884745, -87.58624503516381)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T079,6,0,6,0,41.76575253,-87.56246521,"(41.76575252485466, -87.56246520793836)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T080,10,0,10,0,41.75414841,-87.61272102,"(41.75414841411549, -87.61272102258191)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T082,16,0,16,0,41.80235931,-87.64307592,"(41.802359308973436, -87.64307591923095)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T089,1,0,1,0,41.70433842,-87.65708427,"(41.70433841525342, -87.65708427193195)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T090,12,0,12,0,41.67688732,-87.66122193,"(41.67688731618708, -87.66122192616795)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T094,7,0,7,0,41.7212875,-87.6652357,"(41.72128749967918, -87.66523570170051)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T095,29,0,29,0,41.70532764,-87.63295537,"(41.70532764418326, -87.63295536539816)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T099,9,0,9,0,41.73318788,-87.55562869,"(41.73318787971678, -87.55562868950284)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T102,6,0,6,0,41.69549407,-87.60908177,"(41.695494070048184, -87.60908176561364)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T114,266,0,266,0,41.79821073,-87.73692496,"(41.79821072626856, -87.73692496319906)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T115,4,0,4,0,41.66238673,-87.59017973,"(41.66238672759086, -87.59017972751752)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T128,3,0,3,0,41.70468721,-87.56423556,"(41.704687213624375, -87.5642355621286)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T138,104,0,104,0,41.7105424,-87.58455893,"(41.71054240215372, -87.58455893336821)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T147,12,0,12,0,41.93279021,-87.70023788,"(41.93279020985206, -87.7002378838387)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T151,74,0,74,0,41.91613472,-87.80109281,"(41.91613471854847, -87.80109280863755)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T152,4,0,4,0,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T155,15,0,15,0,41.77600539,-87.77940767,"(41.77600539167921, -87.77940766760916)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T159,15,0,15,0,41.73144686,-87.64972225,"(41.73144685817715, -87.64972225277589)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T209,13,0,13,0,41.65706888,-87.54604887,"(41.657068875649955, -87.54604886505916)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T212,10,0,10,0,41.68103493,-87.53343647,"(41.681034931122895, -87.53343646731054)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T220,14,0,14,0,41.96440545,-87.69137039,"(41.96440545399697, -87.69137039109717)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T221,2,0,2,0,41.65923602,-87.61201513,"(41.65923601846575, -87.61201512813366)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T222,30,0,30,0,41.92528678,-87.74745912,"(41.92528678345797, -87.74745912379434)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T223,6,0,6,0,41.97452276,-87.80458947,"(41.974522761157274, -87.80458946950488)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T225,6,0,6,0,41.74267048,-87.73155006,"(41.7426704781299, -87.73155005887604)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T226,22,0,22,0,41.79436648,-87.64892514,"(41.79436647814991, -87.64892513653469)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T227,4,0,4,0,41.72849003,-87.60852431,"(41.728490033986375, -87.60852430813071)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T228,25,0,25,0,41.95366415,-87.72498719,"(41.95366415238544, -87.72498719138876)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T230,30,0,30,0,41.90477345,-87.75568575,"(41.904773447835936, -87.75568575289235)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T231,2,0,2,0,41.98788069,-87.66678508,"(41.98788069188603, -87.66678507548095)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T233,29,0,29,0,42.01064327,-87.8067973,"(42.0106432736568, -87.80679730045945)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T235,29,0,29,0,41.77484112,-87.72800582,"(41.7748411153277, -87.72800581922763)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T236,19,0,19,0,41.9949663,-87.77083722,"(41.99496630402897, -87.77083721987879)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,26,T242,6,0,6,0,41.79168956,-87.78163597,"(41.79168956384981, -87.78163597127872)",22.90329365,19.83745468,71.98412698,0.14835533,0.167281746,130.5089686,2.900627317,175.3412698,1.850198413,3.087103175,993.6896825,148.5178571,0,0,0
1/1/2019,27,T003,2,0,2,0,41.96537486,-87.75841172,"(41.96537485879688, -87.75841171521544)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T008,3,0,3,0,42.0079975,-87.77823497,"(42.007997503125345, -87.77823496507851)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T011,12,0,12,0,41.94596109,-87.83294247,"(41.94596109447193, -87.83294247349616)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T012,4,0,4,0,41.99356436,-87.74542039,"(41.99356436155678, -87.74542038704298)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T013,2,0,2,0,41.92388736,-87.77890991,"(41.92388736426867, -87.77890991205359)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T017,1,0,1,0,41.96201464,-87.64684773,"(41.96201463828783, -87.64684772570871)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T028,4,0,4,0,41.98724461,-87.68941677,"(41.98724460846669, -87.68941677018957)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T030,12,0,12,0,41.88377178,-87.71616837,"(41.8837717767951, -87.71616836510131)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T030B,4,0,4,0,41.8837113,-87.71609209,"(41.88371129460932, -87.71609209177537)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T031,15,0,15,0,41.87287286,-87.76473653,"(41.87287286249572, -87.7647365320396)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T033,2,0,2,0,41.90728487,-87.70139464,"(41.90728487283588, -87.701394636759)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T039,3,0,3,0,41.91356758,-87.7263003,"(41.91356758228873, -87.72630030176042)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T046,53,0,53,0,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T046B,5,0,5,0,41.89145452,-87.68976266,"(41.891454520945864, -87.68976265642561)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
1/1/2019,27,T047,1,0,1,0,41.86759925,-87.69578544,"(41.86759925367238, -87.69578544257037)",24.23008,21.49388862,76.474,0.15451976,0.19788,172.3082898,2.657964072,156.262,2.3252,3.6342,993.037,147.346,0,0,0
