SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR,LATITUDE,LONGITUDE,LOCATION,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,STRWKDATE,ENDWKDATE
2017-01-01,29,T094,9,0,9,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.38186147186148,21.13531255237137,80.12337662337663,0.5740683499507029,0.6914069264069265,227.1148303874772,9.914164267105445,142.71861471861473,1.7532467532467533,2.776190476190476,992.6476190476192,143.5930735930736,2017-07-16,2017-07-22
2017-01-01,30,T094,26,1,25,38.46153846153846,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.49251020408164,19.70613855214776,73.84489795918367,0.0181956781473559,0.0065102040816326,294.248410203028,5.767077639522511,109.1734693877551,3.303061224489796,4.887551020408163,995.9189795918368,162.5142857142857,2017-07-23,2017-07-29
2017-01-01,31,T094,3,1,2,333.3333333333333,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.12469827586207,18.77016614224509,69.83620689655173,0.1585570469798657,0.1379741379310344,313.8021654364647,5.918418323749845,185.74784482758625,1.9232758620689647,3.1073275862068965,994.2510775862067,121.8793103448276,2017-07-30,2017-08-05
2017-01-01,32,T094,6,0,6,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.72704402515723,17.947886538771005,65.79454926624737,0.0039283375989524,0.0031446540880503,326.6631405105626,2.425702682532633,167.71278825995807,2.089517819706499,3.140461215932914,996.1501048218028,143.74633123689728,2017-08-06,2017-08-12
2017-01-01,33,T094,3,0,3,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.626060606060605,20.161723052972267,72.32034632034632,0.0873426195255848,0.0346320346320346,331.6967471834155,4.386291941496989,171.03463203463204,2.01017316017316,3.2155844155844155,990.3900432900432,135.4025974025974,2017-08-13,2017-08-19
2017-01-01,34,T094,4,0,4,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.177262931034484,17.013530226631968,62.57112068965517,0.0524054163955757,0.0831896551724137,351.7433222728263,5.543062784645413,171.2155172413793,2.297198275862069,3.76875,996.8170258620688,127.59267241379312,2017-08-20,2017-08-26
2017-01-01,35,T094,3,0,3,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",19.92675732217573,16.597694646172503,69.7970711297071,0.1990688743435623,0.0684100418410041,366.74811644859176,4.113551577127658,120.8389121338912,2.3518828451882845,3.73326359832636,995.8253138075314,128.69874476987448,2017-08-27,2017-09-02
2017-01-01,37,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",20.83596199524941,17.780155076101593,73.32541567695962,0.007858266535986,0.003562945368171,376.4776704322253,1.6268509319892746,131.3040380047506,2.118527315914489,3.110688836104513,993.8230403800476,111.8646080760095,2017-09-10,2017-09-16
2017-01-01,38,T094,3,0,3,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.22874449339207,20.66200256975037,72.56387665198238,0.0341960352422907,0.0429515418502202,387.3572953377388,4.00715859030837,126.5022026431718,1.8623348017621144,2.814977973568282,994.1744493392072,110.08370044052865,2017-09-17,2017-09-23
2017-01-01,39,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",19.98138716356108,15.42487525580461,57.01449275362319,0.0105919003115264,0.0,389.20684936252667,0.6122642474299756,161.52380952380952,2.7648033126294,4.22608695652174,998.3484472049688,108.0351966873706,2017-09-24,2017-09-30
2018-01-01,23,T094,11,0,11,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",15.792706611570248,13.990087998779543,77.96280991735537,0.1597730133164347,0.2967561983471074,82.23172320063837,9.006988267807321,127.7809917355372,2.4917355371900825,3.7448347107438016,993.1072314049588,118.92768595041322,2018-06-04,2018-06-10
2018-01-01,24,T094,8,0,8,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.79063157894737,18.411611456756912,73.33263157894737,0.2013581949193181,0.1392421052631579,127.51998649386456,3.842415410197485,134.69473684210527,1.8197894736842104,2.8581052631578947,992.7128421052632,129.74526315789473,2018-06-11,2018-06-17
2018-01-01,25,T094,6,0,6,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",19.2048132780083,18.29192774753512,84.48132780082987,0.6576647167552797,0.69798755186722,199.2143142600135,10.80995343053282,135.43153526970954,2.645228215767635,3.9649377593360993,989.5064315352696,112.4792531120332,2018-06-18,2018-06-24
2018-01-01,26,T094,10,0,10,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.005319587628865,21.34198953161125,78.1319587628866,0.1401716178048015,0.1391546391752577,278.21681090883686,4.282592721347712,162.23917525773197,2.1909278350515464,3.687422680412372,991.7319587628866,149.44123711340205,2018-06-25,2018-07-01
2018-01-01,27,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.81050549450549,20.68895677519444,76.54065934065935,0.0673318948499009,0.1928131868131868,325.60231786254514,6.54585764504026,134.30989010989012,1.8085714285714285,2.791428571428572,1001.3527472527472,177.2,2018-07-02,2018-07-08
2018-01-01,28,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15
2018-01-01,29,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22
2018-01-01,30,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.226840490797542,19.06060002992668,67.34049079754601,0.0,0.0107055214723926,551.0131313594189,0.5033012868472243,197.8773006134969,1.9432515337423315,2.854601226993865,993.972699386503,123.04907975460122,2018-07-23,2018-07-29
2018-01-01,31,T094,6,0,6,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.750342679127726,20.64533489096573,67.79127725856698,0.0523130841121495,0.0257943925233644,530.0995521806863,0.919392523364486,173.42056074766356,2.3283489096573207,3.505607476635514,994.3454828660437,115.78193146417443,2018-07-30,2018-08-05
2018-01-01,32,T094,14,0,14,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.89753164556962,21.96886945225817,78.2626582278481,0.1179216479137365,0.2493354430379746,177.8179782973905,2.5336380684481954,144.4620253164557,1.7943037974683544,2.688924050632912,993.2050632911393,100.50632911392404,2018-08-06,2018-08-12
2018-01-01,33,T094,13,0,13,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.478865030674847,21.8974202972089,76.53067484662577,0.4139459381094368,0.0498159509202453,14.74172139256323,1.7846055623164283,138.5245398773006,1.8187116564417176,2.688957055214724,993.1871165644172,98.83128834355828,2018-08-13,2018-08-19
2018-01-01,34,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.887147239263804,19.82566379317079,70.94171779141104,0.1155910882096243,0.2261656441717791,56.882137964729765,6.219192888292996,201.819018404908,2.715950920245399,4.160736196319019,992.828527607362,71.84969325153374,2018-08-20,2018-08-26
2018-01-01,35,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.293406940063093,21.745889949789504,74.22082018927445,0.3835187628222853,0.5536593059936908,118.21548775100534,5.812493077943673,174.05993690851736,3.0454258675078862,4.738170347003154,994.3917981072556,83.6813880126183,2018-08-27,2018-09-02
2018-01-01,36,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.043259493670885,20.12247740746675,74.73417721518987,0.8288094856593494,0.444367088607595,207.5945281204937,7.852251241788174,116.4113924050633,4.414240506329114,5.994303797468355,999.0174050632912,62.7246835443038,2018-09-03,2018-09-09
2018-01-01,37,T094,4,0,4,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",20.439594594594595,18.43359291589726,80.59121621621621,0.0002518045996306,0.0004391891891891,239.75485143528627,0.3981534329360416,106.47972972972973,1.8638513513513515,2.6827702702702703,997.893581081081,109.91216216216216,2018-09-10,2018-09-16
2018-01-01,38,T094,5,0,5,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.124984326018808,18.739032508192043,72.9373040752351,0.0113724650279901,0.0443887147335423,241.45297963445063,0.5225805737314688,141.80564263322884,2.8808777429467085,4.232288401253919,994.4777429467084,84.48902821316615,2018-09-17,2018-09-23
2018-01-01,39,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",16.250522875816994,13.802497990283458,69.12091503267973,0.1561471695035708,0.119281045751634,259.2519347647953,2.822247853389722,203.3366013071896,2.32156862745098,3.560457516339869,996.4434640522876,58.25816993464052,2018-09-24,2018-09-30
2019-01-01,23,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",16.513612774451097,14.277831164019268,76.69660678642714,0.1646563161102943,0.2303393213572854,38.23272975008071,3.603212736204239,121.49700598802396,2.329341317365269,3.50998003992016,992.2441117764472,117.11576846307383,2019-06-04,2019-06-10
2019-01-01,24,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",17.58516966067864,13.936118261287772,65.32734530938124,0.141313180235293,0.170938123752495,62.32118726351036,8.98876944475514,189.93812375249504,2.791017964071856,4.497405189620758,991.8894211576846,116.91417165668663,2019-06-11,2019-06-17
2019-01-01,25,T094,5,0,5,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",15.728727634194833,14.56840339625361,82.69383697813122,0.2383165399924546,0.2121868787276342,97.67072388695532,6.301237352007359,123.40954274353876,2.2453280318091453,3.462027833001988,990.8252485089464,107.40954274353876,2019-06-18,2019-06-24
2019-01-01,26,T094,7,0,7,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.90329365079365,19.8374546824718,71.98412698412699,0.1483553301560145,0.167281746031746,130.50896862737096,2.900627316794981,175.34126984126985,1.8501984126984128,3.087103174603175,993.6896825396824,148.51785714285714,2019-06-25,2019-07-01
2019-01-01,27,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.23008,21.49388862275449,76.474,0.1545197604790418,0.19788,172.30828982035948,2.657964071856288,156.262,2.3252,3.6342,993.037,147.346,2019-07-02,2019-07-08
2019-01-01,28,T094,5,0,5,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.862854291417168,19.976327063452867,68.02794411177645,0.0114112074358745,0.002375249500998,187.11911771773305,0.3769517003173027,140.27744510978044,2.008982035928144,3.15249500998004,993.9696606786426,170.98403193612774,2019-07-09,2019-07-15
2019-01-01,29,T094,4,0,4,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",27.06898190045249,23.5311666505433,73.42760180995475,0.2576105895860066,0.3278280542986425,208.7926548254204,4.654115383702741,186.9864253393665,2.306334841628959,3.780090497737557,990.89185520362,125.2579185520362,2019-07-16,2019-07-22
2019-01-01,30,T094,3,0,3,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.876646825396826,18.64123843230986,59.763888888888886,0.0039115646258503,0.0006349206349206,256.9964427437639,0.6244254458540173,181.1924603174604,2.4890873015873014,3.973412698412698,997.7982142857144,160.04166666666666,2019-07-23,2019-07-29
2019-01-01,32,T094,8,0,8,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.559841269841268,19.91921257992687,62.79365079365079,0.0517221302935588,0.0558531746031745,283.7186104471819,1.7022124164981307,184.3333333333333,1.8063492063492064,2.9047619047619047,991.1680555555556,139.109126984127,2019-08-06,2019-08-12
2019-01-01,33,T094,3,0,3,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.7028,20.949955040755043,76.138,0.1415431145431145,0.26584,298.146050536251,4.279202059202059,144.778,2.1054,3.2516,990.8472,103.41,2019-08-13,2019-08-19
2019-01-01,34,T094,8,0,8,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.816646825396827,19.48479741197876,69.7936507936508,0.0560409792659578,0.0955952380952381,337.3833503061901,1.939386533056336,127.01388888888889,2.419246031746032,3.67718253968254,996.3253968253968,129.62301587301587,2019-08-20,2019-08-26
2019-01-01,35,T094,13,0,13,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.41694610778443,17.53703035455674,66.44111776447106,0.1152406247313467,0.2130139720558882,356.46458693607696,3.7564838579100366,180.9341317365269,2.3920159680638724,4.005389221556887,993.6500998003992,108.62874251497006,2019-08-27,2019-09-02
2019-01-01,36,T094,29,1,28,34.48275862068966,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",20.10184738955823,17.361988215404327,71.91967871485944,0.0796199002086388,0.0530522088353413,393.93097233386,2.5663777209178376,167.64658634538154,2.1194779116465865,3.369277108433735,995.5253012048192,92.41967871485944,2019-09-03,2019-09-09
2019-01-01,37,T094,9,0,9,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.48402116402116,20.057245518439547,79.52380952380952,0.6020848140251125,0.4683068783068783,548.426770907368,4.7666429755982,185.23809523809524,2.5613756613756613,4.431216931216931,997.4253968253968,136.22222222222223,2019-09-10,2019-09-16
2019-01-01,38,T094,14,0,14,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.764242424242425,19.966666666666665,85.77575757575758,0.8727272727272727,0.5321212121212121,646.9496969696969,5.090909090909091,142.72121212121212,2.183030303030303,3.95090909090909,996.6642424242424,134.16969696969696,2019-09-17,2019-09-23
2019-01-01,39,T094,7,0,7,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",18.91987951807229,15.81566265060241,74.99397590361446,1.1096385542168674,1.1096385542168674,779.3246987951808,9.759036144578314,214.1024096385542,3.027710843373494,5.643373493975903,992.0819277108434,113.5421686746988,2019-09-24,2019-09-30
2020-01-01,24,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",19.57190332326284,15.589728096676737,68.45921450151057,0.0453172205438066,0.1561933534743202,146.7513595166163,3.081570996978852,125.6283987915408,3.096978851963746,5.305740181268883,995.0528700906344,244.86102719033232,2020-06-10,2020-06-16
2020-01-01,25,T094,5,0,5,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.31450151057402,17.523262839879152,70.38670694864048,0.0453172205438066,0.1280966767371601,160.19486404833836,1.4501510574018126,117.00302114803624,1.4314199395770393,2.6012084592145017,997.87250755287,267.4833836858006,2020-06-17,2020-06-23
2020-01-01,26,T094,4,0,4,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.341141141141144,19.06126126126126,74.58558558558559,0.4180180180180179,0.451051051051051,222.90210210210208,3.783783783783784,188.15615615615616,1.6057057057057058,3.0909909909909907,989.3273273273272,195.96696696696696,2020-06-24,2020-06-30
2020-01-01,27,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.39425981873112,21.793957703927493,80.33836858006042,0.0163141993957703,0.0374622356495468,259.531419939577,1.4501510574018126,92.55891238670696,1.4220543806646526,2.3851963746223563,993.8734138972808,250.05438066465257,2020-07-01,2020-07-07
2020-01-01,28,T094,13,0,13,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",26.97554347826087,22.77173913043478,70.92934782608695,0.3065217391304348,0.2288043478260869,269.8673913043478,1.9565217391304348,168.06521739130434,1.4076086956521738,2.533152173913044,992.6380434782608,207.7663043478261,2020-07-08,2020-07-14
2020-01-01,29,T094,16,0,16,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",25.55382165605096,21.573248407643312,71.62738853503184,0.4127388535031847,0.3410828025477707,318.0665605095541,6.496815286624204,168.86942675159236,2.3372611464968154,4.290764331210191,994.1442675159236,201.9872611464968,2020-07-15,2020-07-21
2020-01-01,30,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.39210526315789,21.05187969924812,75.37218045112782,0.031578947368421,0.0387218045112782,357.7812030075188,2.9323308270676693,155.98496240601503,1.9432330827067668,3.3045112781954886,995.5263157894736,216.54135338345864,2020-07-22,2020-07-28
2020-01-01,31,T094,5,0,5,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.33731343283582,20.53641791044776,72.21492537313434,0.3331343283582089,0.2808955223880597,366.8265671641791,5.731343283582089,150.5910447761194,2.7244776119402987,4.525373134328358,991.6223880597016,166.2507462686567,2020-07-29,2020-08-04
2020-01-01,32,T094,6,0,6,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.46283987915408,18.2380664652568,67.51963746223565,0.034441087613293,0.0271903323262839,408.0969788519637,0.1812688821752265,157.89728096676737,2.5682779456193354,4.402416918429003,997.2876132930514,206.356495468278,2020-08-05,2020-08-11
2020-01-01,33,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.83863247863248,20.81476489271052,75.27350427350427,0.0545355953210938,0.1404558404558404,432.2483857085065,1.2508069305652387,123.07692307692308,3.941025641025641,2.7504273504273504,994.2333333333332,235.3760683760684,2020-08-12,2020-08-18
2020-01-01,34,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.14969879518072,18.64036144578313,59.84036144578313,0.0108433734939759,0.0527108433734939,434.00120481927706,0.9036144578313252,160.49397590361446,1.9045180722891568,3.232530120481928,994.4906626506024,216.59638554216863,2020-08-19,2020-08-25
2020-01-01,35,T094,7,0,7,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",27.073952095808384,21.88592814371257,65.0688622754491,0.0017964071856287,0.0505988023952095,446.4808383233533,0.5389221556886228,188.83532934131736,2.291017964071856,4.132634730538922,991.1080838323352,202.122754491018,2020-08-26,2020-09-01
2020-01-01,36,T094,12,0,12,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",23.143202416918427,17.829909365558912,61.79456193353474,0.1939577039274924,0.2009063444108761,462.41299093655584,4.169184290030212,208.3021148036254,2.4229607250755287,4.6299093655589125,992.4305135951662,163.16918429003022,2020-09-02,2020-09-08
2020-01-01,37,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",18.91515151515152,17.106666666666666,84.2,0.4581818181818181,0.4509090909090909,538.8460606060606,9.272727272727272,105.54545454545456,3.728484848484849,5.87060606060606,997.8372727272726,89.04545454545455,2020-09-09,2020-09-15
2020-01-01,38,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",18.264457831325306,14.078614457831328,63.74698795180723,0.0,0.0,559.2135542168675,0.0,130.78313253012047,2.8051204819277107,4.689156626506024,1002.906626506024,178.25,2020-09-16,2020-09-22
2021-01-01,23,T094,6,0,6,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",20.884736842105266,20.890966522744225,82.01417004048584,0.1263304671159656,0.0350202429149797,11.518382523820575,1.8284672872047647,60.93927125506073,1.9965587044534407,1.5240890688259108,992.7362348178136,248.37854251012143,2021-06-04,2021-06-10
2021-01-01,24,T094,3,0,3,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.99224899598393,17.932623091468685,65.63654618473896,0.2534061651715348,0.0763052208835341,18.524448108280417,2.605067895862494,80.57429718875503,2.677710843373494,2.6963855421686747,991.3236947791164,261.29116465863456,2021-06-11,2021-06-17
2021-01-01,25,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.76359595959596,18.55327377803362,70.95151515151515,0.653916313748064,0.4197979797979798,57.08608631772265,9.68339569370777,132.47070707070708,2.697979797979798,3.1769696969696968,990.8115151515152,152.41010101010102,2021-06-18,2021-06-24
2021-01-01,26,T094,1,0,1,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.25926294820717,19.74321783255219,76.43227091633466,0.3424111948292863,0.2051792828685259,162.56593854190464,4.436867671129074,94.91832669322709,2.581274900398406,2.5221115537848604,996.2458167330676,217.24701195219123,2021-06-25,2021-07-01
2021-01-01,27,T094,36,1,35,27.77777777777778,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.77086172344689,19.960666369619023,74.4308617234469,0.130481654089595,0.0891783567134268,176.9674612609449,5.404423610019092,95.76352705410822,3.1372745490981964,3.3877755511022043,993.3745490981964,173.9318637274549,2021-07-02,2021-07-08
2021-01-01,28,T094,32,0,32,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.03224,20.491483211307987,83.762,0.2437496420892191,0.0432,203.435742066538,3.878616259764296,68.208,2.8908,2.93,996.0892,155.1,2021-07-09,2021-07-15
2021-01-01,29,T094,6,0,6,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.24722672064777,21.20327375759126,74.28947368421052,0.0805808396396885,0.0696356275303643,210.59750880125537,1.4739337753308557,90.84615384615384,2.3935222672064773,2.226923076923077,996.6647773279352,210.31174089068827,2021-07-16,2021-07-22
2021-01-01,30,T094,6,0,6,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.519879032258064,20.30168811618285,65.7399193548387,0.0566795589470194,0.047016129032258,230.2393213788236,1.8002325734609004,93.22177419354838,2.8743951612903227,2.9348790322580647,995.0506048387095,226.9959677419355,2021-07-23,2021-07-29
2021-01-01,31,T094,23,0,23,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.124759493670886,18.983297401261343,59.678481012658224,0.1460213803283088,0.0450379746835443,237.4226470456678,2.1786465089233795,105.00506329113924,2.2977215189873417,2.169620253164557,996.378987341772,228.4860759493671,2021-07-30,2021-08-05
2021-01-01,32,T094,7,1,6,142.85714285714286,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",25.736884816753925,22.46714705936766,72.46335078534031,0.446006697130594,0.2756020942408377,267.84131130557074,3.083085120159843,125.51047120418848,2.688743455497382,3.054973821989529,991.9848167539268,138.48167539267016,2021-08-06,2021-08-12
2021-01-01,33,T094,78,2,76,25.64102564102564,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.446724890829696,22.566822544796626,80.98471615720524,0.0485595006058591,0.0145851528384279,281.4940790603668,0.3577547407784844,67.10480349344978,2.173144104803493,1.7956331877729257,994.6048034934498,213.33624454148472,2021-08-13,2021-08-19
2021-01-01,34,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",26.92967935871744,23.28029755919088,73.52304609218437,0.2032563335723873,0.385751503006012,319.080275170987,2.985185610556836,125.59318637274548,2.348496993987976,2.407815631262525,995.340881763527,208.67935871743487,2021-08-20,2021-08-26
2021-01-01,35,T094,6,1,5,166.66666666666666,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.72210420841684,18.51080308583314,63.07615230460922,0.0107529063040085,0.0107014028056112,342.64055084780523,1.238106023677166,101.94589178356712,2.701603206412825,2.8052104208416835,993.1374749498998,179.62725450901803,2021-08-27,2021-09-02
2021-01-01,36,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.58104417670683,17.759931053457183,61.06425702811245,0.1106994850567915,0.0275903614457831,348.1272946181454,0.7085027225466282,137.69477911646587,2.5855421686746984,2.7417670682730924,991.4765060240964,190.05220883534136,2021-09-03,2021-09-09
2021-01-01,37,T094,18,0,18,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.979098360655737,19.143182438882825,68.73155737704919,0.0054728330795881,0.0903688524590163,349.33814358221184,0.7322876761175061,96.5532786885246,2.541393442622951,2.4901639344262296,995.3930327868852,175.172131147541,2021-09-10,2021-09-16
2021-01-01,38,T094,46,1,45,21.73913043478261,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",19.04022727272727,14.939625343460165,59.82644628099174,0.0407792900756283,0.0921694214876033,361.4529597145335,5.094051368009517,136.47520661157026,3.3487603305785125,4.160123966942149,993.176652892562,119.17561983471074,2021-09-17,2021-09-23
2021-01-01,39,T094,9,0,9,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",20.517128514056225,17.53145382643843,73.90963855421687,0.2672025046757506,0.1063052208835341,373.5333693656967,1.866223453891738,91.97590361445783,2.434738955823293,2.2781124497991967,994.1078313253012,135.54819277108433,2021-09-24,2021-09-30
2022-01-01,23,T094,5,0,5,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",17.51226720647773,15.173524982719464,74.84008097165992,0.2125576092713448,0.2328137651821862,58.842939711123286,4.081995026796053,94.6497975708502,2.568825910931174,2.493522267206478,989.7257085020244,170.91295546558703,2022-06-04,2022-06-10
2022-01-01,24,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",24.226754032258064,18.960211834395725,60.96774193548387,0.0794486101111559,0.1377217741935484,82.25051176239903,0.6146768047482747,87.9758064516129,2.7131048387096777,2.849798387096774,993.8483870967742,282.3891129032258,2022-06-11,2022-06-17
2022-01-01,25,T094,8,0,8,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",25.414431137724552,18.928379767411283,54.25948103792416,0.1346122127003478,0.0813373253493014,89.04963785004846,1.9072035569579404,116.15169660678644,2.4085828343313374,2.549500998003992,995.4071856287424,253.9500998003992,2022-06-18,2022-06-24
2022-01-01,27,T094,5,0,5,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.90793172690763,20.755321083527267,79.74698795180723,0.2197403395080766,0.3345582329317269,143.89540238854002,3.0280791745232283,65.43574297188755,2.886947791164659,2.888955823293173,994.9722891566264,200.1686746987952,2022-07-02,2022-07-08
2022-01-01,28,T094,13,0,13,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.36788844621514,19.91972469403822,77.19123505976096,0.208497745544767,0.2784661354581673,170.3914509626168,4.378653052460816,88.2988047808765,2.8774900398406373,2.9229083665338647,993.1513944223108,161.0,2022-07-09,2022-07-15
2022-01-01,29,T094,26,1,25,38.46153846153846,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",26.73457085828344,21.53298724589669,62.6686626746507,0.2596943108087899,0.3020758483033932,225.0321947313204,2.1696114124897568,142.92215568862275,2.644111776447106,3.0409181636726546,988.9189620758484,242.43912175648703,2022-07-16,2022-07-22
2022-01-01,31,T094,26,0,26,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",25.631737373737373,22.395624052559224,75.60808080808081,0.0285312852618934,0.1207474747474747,278.28550089399107,1.724769994562154,111.61818181818182,2.418181818181818,2.452121212121212,993.1983838383838,183.64040404040404,2022-07-30,2022-08-05
