SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR,LATITUDE,LONGITUDE,LOCATION,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,STRWKDATE,ENDWKDATE,MIR_t_minus_1,MIR_t_minus_2,MIR_t_minus_3,Air_Temp_t_minus_1,Air_Temp_t_minus_2,Air_Temp_t_minus_3
2018-01-01,28,T227,12,0,12,0.0,41.728490034,-87.608524308,"(41.728490033986375, -87.60852430813071)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,0.0,0.0,22.81050549450549,24.005319587628865,19.2048132780083
2018-01-01,28,T228,8,0,8,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,0.0,0.0,22.81050549450549,24.005319587628865,19.2048132780083
2018-01-01,28,T230,5,0,5,0.0,41.904773448,-87.755685753,"(41.904773447835936, -87.75568575289235)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,0.0,0.0,24.005319587628865,15.792706611570248,19.98138716356108
2018-01-01,28,T231,9,0,9,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,0.0,0.0,22.81050549450549,19.2048132780083,21.79063157894737
2018-01-01,28,T233,59,0,59,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,0.0,0.0,22.81050549450549,19.2048132780083,21.79063157894737
2018-01-01,28,T235,149,0,149,0.0,41.774841115,-87.728005819,"(41.7748411153277, -87.72800581922763)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,52.63157894736842,0.0,22.81050549450549,24.005319587628865,19.2048132780083
2018-01-01,28,T236,35,0,35,0.0,41.994966304,-87.77083722,"(41.99496630402897, -87.77083721987879)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,0.0,0.0,22.81050549450549,24.005319587628865,19.2048132780083
2018-01-01,28,T240,1,0,1,0.0,41.918675754,-87.664374444,"(41.91867575415674, -87.66437444367844)",25.027639593908628,21.01264797954799,69.32233502538071,0.0747275786170145,0.0321065989847715,403.8968982349349,4.391205215156813,158.9517766497462,1.934517766497462,2.9913705583756345,997.3631979695432,145.91116751269035,2018-07-09,2018-07-15,0.0,0.0,0.0,22.81050549450549,19.2048132780083,24.22874449339207
2018-01-01,29,T002,4,0,4,0.0,41.956298856,-87.797517445,"(41.956298856118664, -87.79751744482932)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,21.79063157894737
2018-01-01,29,T003,29,1,28,34.48275862068966,41.965374859,-87.758411715,"(41.96537485879688, -87.75841171521544)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T008,20,0,20,0.0,42.007997503,-87.778234965,"(42.007997503125345, -87.77823496507851)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T009,8,0,8,0.0,41.988586396,-87.854473351,"(41.988586396324166, -87.85447335120561)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,29.41176470588235,0.0,0.0,25.027639593908628,24.005319587628865,19.2048132780083
2018-01-01,29,T011,61,0,61,0.0,41.945961094,-87.832942473,"(41.94596109447193, -87.83294247349616)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T012,1,0,1,0.0,41.993564362,-87.745420387,"(41.99356436155678, -87.74542038704298)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,19.2048132780083
2018-01-01,29,T013,8,0,8,0.0,41.923887364,-87.778909912,"(41.92388736426867, -87.77890991205359)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,250.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T017,1,0,1,0.0,41.962014638,-87.646847726,"(41.96201463828783, -87.64684772570871)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T027,4,0,4,0.0,41.986319851,-87.728378456,"(41.986319851449004, -87.72837845617912)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,19.2048132780083
2018-01-01,29,T030,1,0,1,0.0,41.883771777,-87.716168365,"(41.8837717767951, -87.71616836510131)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T031,22,1,21,45.45454545454545,41.872872862,-87.764736532,"(41.87287286249572, -87.7647365320396)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T033,26,0,26,0.0,41.907284873,-87.701394637,"(41.90728487283588, -87.701394636759)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,41.66666666666666,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T035,1,0,1,0.0,41.763370922,-87.637872614,"(41.76337092198238, -87.6378726141474)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,24.005319587628865,19.2048132780083,21.79063157894737
2018-01-01,29,T039,1,0,1,0.0,41.913567582,-87.726300302,"(41.91356758228873, -87.72630030176042)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,21.79063157894737
2018-01-01,29,T046,4,0,4,0.0,41.892219983,-87.691697729,"(41.89221998323666, -87.69169772868295)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T047,1,0,1,0.0,41.867599254,-87.695785443,"(41.86759925367238, -87.69578544257037)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,15.792706611570248,19.98138716356108
2018-01-01,29,T048,4,0,4,0.0,41.866915182,-87.654918844,"(41.86691518161014, -87.65491884363057)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T054A,2,0,2,0.0,41.922736649,-87.632449967,"(41.92273664946568, -87.63244996720142)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,20.83596199524941
2018-01-01,29,T054B,6,0,6,0.0,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,19.2048132780083
2018-01-01,29,T054C,1,0,1,0.0,41.921776903,-87.632140452,"(41.921776903428494, -87.63214045192028)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,19.2048132780083,21.79063157894737,15.792706611570248
2018-01-01,29,T061,3,0,3,0.0,41.801047857,-87.680424734,"(41.80104785720396, -87.68042473369341)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T062,3,0,3,0.0,41.800597087,-87.711730345,"(41.8005970872007, -87.7117303452467)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,19.2048132780083
2018-01-01,29,T063,17,1,16,58.8235294117647,41.825398256,-87.723962137,"(41.82539825646484, -87.72396213667864)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T066,77,2,75,25.97402597402597,41.771198588,-87.703106608,"(41.77119858797388, -87.70310660774493)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,13.559322033898304,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T073,1,0,1,0.0,41.773085401,-87.600167559,"(41.773085401492715, -87.60016755939222)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,19.2048132780083
2018-01-01,29,T074,1,0,1,0.0,41.820858508,-87.665108095,"(41.82085850772701, -87.66510809467968)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T077,1,0,1,0.0,41.778128858,-87.586245035,"(41.778128857884745, -87.58624503516381)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,24.005319587628865,19.2048132780083,21.177262931034484
2018-01-01,29,T079,6,0,6,0.0,41.765752525,-87.562465208,"(41.76575252485466, -87.56246520793836)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,19.2048132780083
2018-01-01,29,T080,2,0,2,0.0,41.754148414,-87.612721023,"(41.75414841411549, -87.61272102258191)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T082,6,0,6,0.0,41.802359309,-87.643075919,"(41.802359308973436, -87.64307591923095)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,125.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T089,1,0,1,0.0,41.704338415,-87.657084272,"(41.70433841525342, -87.65708427193195)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,19.2048132780083,21.79063157894737
2018-01-01,29,T090,3,1,2,333.3333333333333,41.676887316,-87.661221926,"(41.67688731618708, -87.66122192616795)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T094,2,0,2,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T095,3,0,3,0.0,41.705327644,-87.632955365,"(41.70532764418326, -87.63295536539816)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,19.2048132780083
2018-01-01,29,T099,8,1,7,125.0,41.73318788,-87.55562869,"(41.73318787971678, -87.55562868950284)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T102,1,0,1,0.0,41.69549407,-87.609081766,"(41.695494070048184, -87.60908176561364)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,24.005319587628865,21.79063157894737,19.98138716356108
2018-01-01,29,T114,34,1,33,29.41176470588235,41.798210726,-87.736924963,"(41.79821072626856, -87.73692496319906)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,250.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T115,3,0,3,0.0,41.662386728,-87.590179728,"(41.66238672759086, -87.59017972751752)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,45.45454545454545,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T138,15,0,15,0.0,41.710542402,-87.584558933,"(41.71054240215372, -87.58455893336821)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T138B,18,0,18,0.0,41.710829388,-87.584525839,"(41.71082938844816, -87.58452583946809)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T147,9,0,9,0.0,41.93279021,-87.700237884,"(41.93279020985206, -87.7002378838387)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,83.33333333333333,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T151,26,0,26,0.0,41.916134719,-87.801092809,"(41.91613471854847, -87.80109280863755)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T152,1,0,1,0.0,41.845715402,-87.715898597,"(41.845715401799, -87.7158985974353)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,19.2048132780083
2018-01-01,29,T155,5,0,5,0.0,41.776005392,-87.779407668,"(41.77600539167921, -87.77940766760916)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,19.2048132780083
2018-01-01,29,T159,16,0,16,0.0,41.731446858,-87.649722253,"(41.73144685817715, -87.64972225277589)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T209,3,0,3,0.0,41.657068876,-87.546048865,"(41.657068875649955, -87.54604886505916)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T212,16,0,16,0.0,41.681034931,-87.533436467,"(41.681034931122895, -87.53343646731054)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,21.79063157894737
2018-01-01,29,T220,1,0,1,0.0,41.964405454,-87.691370391,"(41.96440545399697, -87.69137039109717)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,333.3333333333333,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T221,1,0,1,0.0,41.659236018,-87.612015128,"(41.65923601846575, -87.61201512813366)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,90.9090909090909,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T222,2,0,2,0.0,41.925286783,-87.747459124,"(41.92528678345797, -87.74745912379434)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,21.79063157894737
2018-01-01,29,T223,11,0,11,0.0,41.974522761,-87.80458947,"(41.974522761157274, -87.80458946950488)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T225,3,0,3,0.0,41.742670478,-87.731550059,"(41.7426704781299, -87.73155005887604)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,333.3333333333333,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T226,8,0,8,0.0,41.794366478,-87.648925137,"(41.79436647814991, -87.64892513653469)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T227,15,0,15,0.0,41.728490034,-87.608524308,"(41.728490033986375, -87.60852430813071)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T228,16,0,16,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,24.005319587628865
2018-01-01,29,T230,6,0,6,0.0,41.904773448,-87.755685753,"(41.904773447835936, -87.75568575289235)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,24.005319587628865,15.792706611570248
2018-01-01,29,T231,8,0,8,0.0,41.987880692,-87.666785075,"(41.98788069188603, -87.66678507548095)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,19.2048132780083
2018-01-01,29,T233,79,0,79,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,0.0,25.027639593908628,22.81050549450549,19.2048132780083
2018-01-01,29,T235,63,1,62,15.873015873015872,41.774841115,-87.728005819,"(41.7748411153277, -87.72800581922763)",22.76546031746032,20.317634872241584,73.77777777777777,0.8521071428571428,0.2107301587301587,513.5267605497477,4.176829268292683,174.1015873015873,3.066666666666667,4.598095238095239,990.4177777777776,110.64761904761905,2018-07-16,2018-07-22,0.0,0.0,52.63157894736842,25.027639593908628,22.81050549450549,24.005319587628865
